   timestamp   | containerid | interval |  rbw_a   | riops_a | rlatency_a |   wbw_a   | wiops_a | wlatency_a |  rbw_b   | riops_b | rlatency_b |  wbw_b   | wiops_b | wlatency_b 
 1453311900061 |      425417 |   150000 |    49835 |       8 |        203 |  48521148 |    6774 |         72 |   643140 |     130 |        183 | 30635076 |    3625 |         72
 1453312200061 |      425417 |   150000 |    49630 |       8 |        184 |  47310575 |    6727 |         73 |   274500 |      34 |        185 | 31324706 |    3540 |         71
 1453312350061 |      425417 |   150000 |    58231 |       9 |        181 |  46011665 |    6672 |        442 |   143155 |      12 |        181 | 31294327 |    3649 |         72
 1453312500061 |      425417 |   150000 |    51883 |       8 |        179 |  45695454 |    6553 |         72 |   229103 |      25 |        203 | 32343927 |    3879 |         73
 1453309650061 |      425417 |   150000 |   523196 |      69 |        227 |  45535642 |    6194 |         72 |   319488 |      32 |        181 | 31854114 |    3771 |         95
 1453309950061 |      425417 |   150000 |    70656 |       9 |        182 |  45446144 |    5983 |         72 |    69222 |       8 |        183 | 33333453 |    3795 |         71
 1453310100061 |      425417 |   150000 |    81579 |       8 |        181 |  46887731 |    6167 |         70 |   395059 |      36 |        182 | 31389013 |    3727 |         72
 1453310250061 |      425417 |   150000 |    47991 |       7 |        215 |  46688051 |    6173 |         71 |  1640038 |      73 |        182 | 31144141 |    3715 |         71
 1453310550061 |      425417 |   150000 |    50039 |       7 |        183 |  47079697 |    6354 |         71 |  2638438 |     496 |        174 | 33082982 |    3873 |         73
 1453311000061 |      425417 |   150000 |   405163 |       9 |        178 |  44762658 |    6046 |         71 |   271428 |      52 |        305 | 30273399 |    3504 |         71
 1453311150061 |      425417 |   150000 |   583134 |      19 |        214 |  43461632 |    6021 |         72 |   490633 |      54 |        183 | 31446699 |    3638 |         71
 1453311300061 |      425417 |   150000 |   298052 |      26 |        323 |  46252510 |    6255 |         74 |   683691 |     108 |        182 | 32776397 |    3850 |         80
 1453311450061 |      425417 |   150000 |   180497 |      16 |        180 |  45899366 |    6142 |         72 |   193263 |      16 |        246 | 29950976 |    3560 |         71
 1453311600061 |      425417 |   150000 |    50313 |       8 |        182 |  46229094 |    6339 |         69 |   393489 |      73 |        129 | 32748339 |    3907 |         72
 1453311750061 |      425417 |   150000 |    58641 |      11 |        144 |  48346044 |    6674 |         74 |   188484 |      36 |        204 | 31147827 |    3653 |         71
 1453312050061 |      425417 |   150000 |    50586 |       7 |        182 |  46275652 |    6598 |         73 |  1771725 |     343 |        185 | 30412186 |    3674 |         72
 1453312650061 |      425417 |   150000 |   167936 |      22 |        238 |  47548757 |    6663 |         75 |   160017 |      27 |        185 | 32202684 |    3636 |         72
 1453312800061 |      425417 |   150000 |    49289 |       8 |        214 |  48305698 |    6527 |         87 |    76868 |      10 |        186 | 32361882 |    3745 |         72
 1453312950061 |      425417 |   150000 |   885214 |      59 |        177 |  47760179 |    6552 |         70 |   948156 |      63 |        274 | 31553399 |    3527 |         73
 1453313100061 |      425417 |   150000 |   175172 |      27 |        194 |  49297954 |    6749 |         70 |   473225 |      91 |        182 | 30307328 |    3668 |         79
 1453313250061 |      425417 |   150000 |    47582 |       7 |        213 |  44767232 |    6134 |         71 |  2017553 |     376 |        271 | 32118101 |    3584 |         72
 1453313400061 |      425417 |   150000 |    66560 |       9 |        180 |  44793583 |    6035 |         71 |  2713941 |     278 |        186 | 31403008 |    3541 |         71
 1453313550061 |      425417 |   150000 |    73933 |      11 |        179 |  44875298 |    6020 |         72 |   170735 |      13 |        184 | 29001865 |    3389 |         85
 1453313700061 |      425417 |   150000 |    87927 |      13 |        181 |  46851413 |    6188 |         70 |   223710 |      27 |        173 | 30062592 |    3489 |         70
 1453313850061 |      425417 |   150000 |    48947 |       7 |        180 |  45414195 |    6181 |         69 |   490086 |      44 |        113 | 29724331 |    3541 |         73
 1453314000061 |      425417 |   150000 |    49289 |       8 |        194 |  47059285 |    6310 |         75 |   297028 |      12 |        189 | 32316348 |    3738 |         72
 1453314150061 |      425417 |   150000 |    54955 |      11 |        228 |  47370991 |    6347 |         71 |   120422 |      17 |        183 | 31991603 |    3698 |         71
 1453314300061 |      425417 |   150000 |   665668 |     138 |        183 |  45815535 |    6091 |         73 |   147183 |      13 |        182 | 30929374 |    3598 |         72
 1453314450061 |      425417 |   150000 |  2488047 |     462 |        181 |  44359680 |    5866 |         77 |   102673 |      10 |        185 | 30981325 |    3647 |         72
 1453315050061 |      425417 |   150000 |    67857 |       8 |        181 |  42585702 |    5857 |         71 |    53111 |       8 |        183 | 32066901 |    3646 |         73
 1453315200061 |      425417 |   150000 |    49630 |       8 |        200 |  46492331 |    6257 |         69 |    61781 |       9 |        208 | 31982592 |    3657 |         72
 1453315350061 |      425417 |   150000 |    71817 |      11 |        173 |  44082995 |    6012 |         70 |   899277 |     188 |        198 | 28323635 |    3302 |         71
 1453315500061 |      425417 |   150000 |   110592 |      13 |        175 |  45178197 |    6022 |         72 |   247603 |      15 |        183 | 29999241 |    3530 |         75
 1453316400061 |      425417 |   150000 |   335531 |      27 |        310 |  46958592 |    6317 |         72 |   232994 |      20 |        183 | 32032768 |    3742 |         72
 1453316550061 |      425417 |   150000 |   899004 |      60 |        175 |  46166767 |    6289 |         71 |  1644476 |     227 |        193 | 30251827 |    3423 |         72
 1453316850061 |      425417 |   150000 |   126703 |      24 |        177 |  47034914 |    6282 |         72 |   197154 |      26 |        184 | 29282304 |    3378 |         75
 1453317150061 |      425417 |   150000 |    65809 |       8 |        144 |  45760239 |    6304 |         73 |    69359 |      10 |        182 | 32023415 |    3821 |         73
 1453317300061 |      425417 |   150000 |    67174 |      11 |        178 |  47774447 |    6439 |         70 |   125338 |      15 |        182 | 33734042 |    3882 |         72
 1453317450061 |      425417 |   150000 |    47787 |       7 |        180 |  47035802 |    6483 |         71 |   313617 |      55 |        187 | 34460535 |    3952 |         72
 1453317900061 |      425417 |   150000 |   227191 |      25 |        182 |  45519599 |    6246 |         78 |  2901129 |     351 |        174 | 32006212 |    3927 |         72
 1453318350061 |      425417 |   150000 |   323447 |      26 |        112 |  47698876 |    6651 |         72 |   353417 |      36 |        184 | 31112602 |    3782 |         72
 1453314600061 |      425417 |   150000 |  1512107 |     160 |        185 |  45075046 |    6093 |         72 |   104926 |      14 |        214 | 30303846 |    3538 |         72
 1453314750061 |      425417 |   150000 |    51678 |       8 |        179 |  45093410 |    5971 |         71 |   113869 |      15 |        250 | 30098910 |    3358 |         70
 1453314900061 |      425417 |   150000 |    54067 |       9 |        150 |  43170406 |    5815 |         72 |   129365 |      22 |        198 | 32148617 |    3557 |         71
 1453315650061 |      425417 |   150000 |   111684 |       9 |        180 |  45987840 |    6181 |         68 |   168073 |      22 |        184 | 29855471 |    3460 |        120
 1453316100061 |      425417 |   150000 |   306859 |      25 |        251 |  42334140 |    5790 |         70 |   745404 |     110 |        184 | 30803149 |    3593 |         71
 1453317750061 |      425417 |   150000 |   586547 |     127 |        195 |  47269820 |    6369 |         75 |   429261 |      92 |        184 | 31835204 |    3845 |         71
 1453318050061 |      425417 |   150000 |    84514 |       9 |        183 |  46903023 |    6365 |         71 |  7898180 |     844 |        165 | 29999241 |    3712 |         77
 1453318200061 |      425417 |   150000 |    64444 |      10 |        144 |  48928495 |    6445 |         72 |  1318025 |     125 |        157 | 30650300 |    3664 |         69
 1453315800061 |      425417 |   150000 |    50790 |       8 |        113 |  45377331 |    6098 |         69 |   138513 |      21 |        187 | 29889331 |    3437 |         72
 1453315950061 |      425417 |   150000 |   161997 |      15 |        184 |  44426581 |    6003 |         71 |   621158 |      58 |        182 | 30597530 |    3562 |         72
 1453316250061 |      425417 |   150000 |   266308 |      16 |        184 |  44964045 |    6033 |         70 |   983177 |     187 |        184 | 30709009 |    3587 |         71
 1453316700061 |      425417 |   150000 |   200294 |      44 |        186 |  47983002 |    6405 |         85 |  1131520 |     220 |        269 | 34189449 |    3798 |         74
 1453317000061 |      425417 |   150000 |   593988 |      29 |        192 |  45778193 |    6413 |         75 |   460254 |      40 |        112 | 30730172 |    3679 |         72
 1453317600061 |      425417 |   150000 |    49562 |       7 |        180 |  47921220 |    6493 |         72 |   211149 |      34 |        183 | 32285355 |    3819 |         71
 1453318500061 |      425417 |   150000 |   355738 |      17 |        178 |  49358370 |    6945 |         71 |   888422 |     123 |        182 | 32195925 |    3828 |         72
 1453318650061 |      425417 |   150000 |   196335 |      14 |        189 |  49246413 |    6814 |         73 |   300237 |      31 |        185 | 32938735 |    3913 |         73
 1453318800061 |      425417 |   150000 |   153190 |      15 |        179 |  47895484 |    6748 |         73 |   320034 |      27 |        198 | 30160282 |    3610 |         73
 1453318950061 |      425417 |   150000 |    57003 |       8 |        233 |  45553186 |    6364 |         72 |   120559 |      13 |        184 | 29790686 |    3575 |         71
 1453319100061 |      425417 |   150000 |    50108 |       8 |        179 |  47113353 |    6490 |         72 |   104175 |      13 |        183 | 33552521 |    3858 |         70
